script,category,status,num_windows,active_windows,profitable_ratio,avg_roi,roi_std,min_roi,max_roi,avg_sharpe,sharpe_std,avg_win_rate,consistency_score,orig_composite,w0_roi,w0_trades,w1_roi,w1_trades,w2_roi,w2_trades
ponomis-bglbrl-signal,moving_averages,OK,3,3,0.3333333333333333,-5.450090857765953,7.379350082042826,-12.563571844483915,4.719591691797643,-0.730252491873335,1.8006160662874964,15.873015873015872,0.26666666666666666,0,-8.506292420611587,12,4.719591691797643,1,-12.563571844483915,14
price-vs-ma-stats-pro,moving_averages,OK,3,2,0.6666666666666666,2.952966811252045,0.6101097391711521,2.3428570720808928,3.563076550423197,0.5269473762527721,0.07122351913946937,24.999999999999996,0.5802922876047262,0,3.563076550423197,3,0,0,2.3428570720808928,6
ps-ma-vert-line-1-works,moving_averages,OK,3,2,0.0,-3.811546355897117,0.5334881200291637,-4.345034475926281,-3.2780582358679533,-2.2113843488352685,0.8577542421512178,0.0,0.09999999999999999,0,-3.2780582358679533,2,0,0,-4.345034475926281,2
psy-levels-pivot-ema-nifty-banknifty-by-lazyhacker,moving_averages,OK,3,2,0.0,-3.730733610009149,0.15281348430043695,-3.883547094309586,-3.577920125708712,-1.1593225638003104,0.12742764336110868,0.0,0.09999999999999999,0,-3.577920125708712,2,22.7553811646939,0,-3.883547094309586,4
psy-levels-pivot-ema-v2-nifty-banknifty-by-lazyhacker,moving_averages,OK,3,2,0.0,-3.730733610009149,0.15281348430043695,-3.883547094309586,-3.577920125708712,-1.1593225638003104,0.12742764336110868,0.0,0.09999999999999999,0,-3.577920125708712,2,22.7553811646939,0,-3.883547094309586,4
qema-signal-system,moving_averages,OK,3,2,0.0,-3.3554632353972336,1.986626159369516,-5.34208939476675,-1.3688370760277175,-0.8481394351404791,0.3854243832600088,75.0,0.09999999999999999,0,-5.34208939476675,2,7.260554440103238,0,-1.3688370760277175,1
rolling-sharpe-ratio-with-sma,moving_averages,OK,3,3,0.6666666666666666,1.2693429060815493,4.771764372354387,-5.284007615509399,5.940579224621978,0.47631046438072583,1.9015112239948735,56.74603174603175,0.38968004786374105,0,3.1514571091320684,3,5.940579224621978,4,-5.284007615509399,7
sams-keltner-band-fade-and-basis-bounce,moving_averages,OK,3,1,0.3333333333333333,0.03268098669030587,0,0.03268098669030587,0.03268098669030587,0.016180366891636322,0,100.0,0.41683007160011815,0,0.03268098669030587,1,0,0,-0.20314840820312383,0
scalping-strategy-3-minutes,moving_averages,OK,3,3,0.0,-8.232966622955797,3.4262879672001816,-13.061246712010776,-5.465333456150722,-1.2557487300327879,0.16488558667159364,46.507936507936506,0.15,0,-5.465333456150722,15,-13.061246712010776,16,-6.172319700705891,21
shadow-rejection-rail-pure-state-pointalgo,moving_averages,OK,3,3,0.3333333333333333,0.2407480626157875,11.541508580023756,-11.102809269025848,16.076306082198787,-0.7571098383660795,2.683487523104381,14.14141414141414,0.26787040697974557,0,-4.251252625325578,5,16.076306082198787,3,-11.102809269025848,11
