script,category,status,num_windows,active_windows,profitable_ratio,avg_roi,roi_std,min_roi,max_roi,avg_sharpe,sharpe_std,avg_win_rate,consistency_score,orig_composite,w0_roi,w0_trades,w1_roi,w1_trades,w2_roi,w2_trades,w3_roi,w3_trades,w4_roi,w4_trades
smart-liquidity-framework-clever,volatility,OK,5,4,0.0,-15.56296072851564,9.29717984877245,-25.90996230468752,-5.81362319531251,-3.527267675643636,2.0074845407989703,31.12331081081081,0.12,0,-25.90996230468752,37,-23.733532093750025,16,0,0,-6.7947253203125,2,-5.81362319531251,50
stable-stocks-ema-extension-smh,volatility,OK,5,4,0.4,2.4756326904297095,11.911742312641296,-8.415680796875007,21.463410011718793,-0.7012342098353861,1.9555112499412475,43.64583333333333,0.2723781634521485,0,21.463410011718793,20,-6.846386257812497,1,3.7011878046875504,16,0,0,-8.415680796875007,6
standard-deviation-ob-pressure,volatility,OK,5,4,0.4,-0.8977582333984184,17.440280745018743,-26.502683335937384,21.945012144531194,-0.8113785646336273,2.0092366528701597,40.707013574660635,0.26,0,-26.502683335937384,39,4.692503875000009,10,-3.7258656171874898,12,-8.509022828125001,0,21.945012144531194,17
stop-loss-cascades-breakouts-kioseff-trading,volatility,OK,5,3,0.2,-9.489232046875012,14.960103251046222,-29.986133117187507,5.2995729687499695,-1.9566629171760923,2.718844163745587,41.261574074074076,0.15999999999999998,0,-29.986133117187507,4,-3.7811359921874974,9,0,0,0,0,5.2995729687499695,64
stress-regime-monitor-thetaloop,volatility,OK,5,3,0.2,-6.206041382812496,16.435870661150727,-24.632485429687453,15.277322710937485,-1.171570610139259,2.0371627487082233,58.333333333333336,0.15999999999999998,0,-24.632485429687453,16,15.277322710937485,3,0,0,-4.367049054687493,0,-9.262961429687522,8
supply-demand-cumulative-volume-delta-flow-chartprime,volatility,OK,5,4,0.6,6.951783830078148,12.51049009272468,-9.45132371093746,24.061404281250027,0.4540128329567143,1.0357634742436954,77.08333333333333,0.3647589191503907,0,-9.45132371093746,4,0.9417252656250202,3,24.061404281250027,3,0,0,12.255329484375006,1
tl5-alerts-day-high-low-tracker,volatility,OK,5,4,0.4,5.097321005859376,11.608260207621015,-9.06954823437499,21.20437324999999,0.20226588707094428,1.1675077504547127,0.0,0.28548660502929685,0,10.331556585937506,1,-2.077097578125002,1,21.20437324999999,1,0,0,-9.06954823437499,1
top-down-htf-candles-confirmed,volatility,OK,5,5,0.6,2.481983683593745,4.009578418948288,-3.581852992187531,6.613145546875006,0.41290865891282313,0.9598282049458076,61.55555555555556,0.38245286718151683,0,3.6758052304687587,15,6.613145546875006,18,-0.6734173359374982,6,6.376237968749993,2,-3.581852992187531,18
trailing-stop-loss-alert,volatility,OK,5,5,0.6,2.5315623625000065,22.9746237429082,-30.90081896484374,32.66162651562499,-0.36986456852299143,2.3069242044710476,33.03096903096903,0.3726578118125,0,19.223257339843766,11,-15.239484093749983,14,32.66162651562499,5,6.913231015625003,2,-30.90081896484374,13
velocity-acceleration-momentum-vam,volatility,OK,5,4,0.4,7.937859589843752,13.423653534511734,-9.216476382812486,23.62484400000001,0.6266056336603059,1.3024227574568092,54.16666666666666,0.2996892979492187,0,18.141187265624993,3,-9.216476382812486,6,23.62484400000001,3,0,0,-0.7981165234375075,2
vix-highlow-zones-pro,volatility,OK,5,1,0.0,-14.435569562499994,0,-14.435569562499994,-14.435569562499994,-1.384749973673902,0,0.0,0.03,0,0,0,-12.4287650859375,0,0,0,0,0,-14.435569562499994,1
vix-range-levels-rule-of-16,volatility,OK,5,5,0.6,-1.3966000171875002,16.3814807948237,-27.034053835937478,20.419902664062523,-0.9419432672977284,2.1783607394878493,48.15124933545986,0.36,0,20.419902664062523,24,5.9007621249999795,22,5.503236117187495,9,-11.77284715625002,3,-27.034053835937478,19
volatility-ranges-lab-open,volatility,OK,5,4,0.4,3.329722701171882,10.09094853807534,-5.383632296874988,20.38878100781252,-0.2000502011964562,1.6246845299935537,37.5,0.2766486135058594,0,-2.5088963593749942,1,-5.383632296874988,1,20.38878100781252,3,0,0,0.8226384531249933,2
voledge-regime-clock,volatility,OK,5,4,0.4,-4.576608039062501,15.067468929365809,-26.75359719531253,13.33342092187502,-1.0964294489380686,2.357698692706128,30.0,0.26,0,-26.75359719531253,5,-9.016674156249996,2,4.130418273437506,2,0,0,13.33342092187502,2
volprofex-volatility-time-window-analyzer,volatility,OK,5,1,0.2,16.320376515625,0,16.320376515625,16.320376515625,1.9249611501549875,0,100.0,0.43160188257812504,0,0,0,0.006259078125003725,0,16.320376515625,1,-3.229514218750002,0,-11.785774562499995,0
wave-velocity-directional-pro,volatility,OK,5,5,0.2,-8.772950220312481,13.155920767167276,-31.59156964843739,8.707369804687477,-1.9641788421086983,2.2018459964106754,36.34245119959406,0.21999999999999997,0,-31.59156964843739,55,-8.426927890624981,13,-9.92092534375003,5,-2.6326980234374933,9,8.707369804687477,49
weight-of-the-wicks,volatility,OK,5,3,0.0,-3.86601644661458,1.5147919203884912,-5.956356984374986,-2.4149531250000003,-1.3346801076708672,0.4240095796315259,20.0,0.09,0,-5.956356984374986,5,-2.4149531250000003,1,0,0,0,0,-3.226739230468753,10
wick-rejection-signal-indicator-jamil,volatility,OK,5,4,0.4,-7.976120260742192,19.243212104268117,-32.246196937500024,17.439744148437487,-1.135522324479628,2.0864041127758184,27.5,0.26,0,2.531275761718774,8,-19.629304015625006,4,17.439744148437487,5,-1.7537352265624941,0,-32.246196937500024,5
z-score-normal-distribution-with-alerts,volatility,OK,5,4,0.2,0.21423157617187805,9.767908560351204,-7.287320320312501,16.934591351562513,-0.0807280037655039,1.2951560215377542,37.5,0.19107115788085938,0,16.934591351562513,2,-7.287320320312501,1,0,0,-3.1084654531249982,1,-5.681879273437502,2
z-score-volume-range-anomaly-detector,volatility,OK,5,2,0.0,-9.831464339843741,1.7844856367187392,-11.61594997656248,-8.046978703125001,-2.8711602373855403,0.5524046263710647,26.666666666666664,0.06,0,-11.61594997656248,3,0,0,0,0,-8.046978703125001,5,0,0
aivance-opening-range-vol-factor,volume,OK,5,5,0.2,-5.856090163281252,8.22547774973251,-13.571019589843738,8.63675982812498,-1.23889409213803,1.1083570789939488,26.06580086580086,0.21999999999999997,0,-13.571019589843738,30,-11.671401742187504,11,8.63675982812498,25,-2.187188195312497,3,-10.487601117187499,28
alizet-60-volume,volume,OK,5,2,0.0,-11.951523769531262,9.840376363281257,-21.79190013281252,-2.1111474062500055,-2.28370367070246,2.082494702155234,47.72727272727273,0.06,0,-21.79190013281252,22,0,0,0,0,0,0,-2.1111474062500055,56
auto-cmecomex-volume-fixed,volume,OK,5,5,0.2,-5.399589167187495,17.605719089846957,-33.311015937499995,21.611018335937494,-1.232955892581761,2.280228689374593,44.69565217391305,0.21999999999999997,0,-33.311015937499995,20,-5.649287445312482,23,-9.322211382812501,3,-0.3264494062499871,2,21.611018335937494,18
btc-bar-volume-color,volume,OK,5,1,0.0,-22.505359507812507,0,-22.505359507812507,-22.505359507812507,-4.957350865274978,0,0.0,0.03,0,-22.505359507812507,3,0,0,0,0,0,0,0,0
bullbear-volume-diagram,volume,OK,5,4,0.4,0.6262302500000025,22.614689540203507,-23.282713476562495,27.309169437499992,-0.8492113519186432,1.9739807580283513,37.5,0.26313115125,0,-20.23167363281247,4,27.309169437499992,2,-23.282713476562495,2,0,0,18.710138671874983,1
dollar-normalized-volume-imoex,volume,OK,5,5,0.4,-5.732198333593753,16.91144976920433,-33.37997898828121,11.420221749999968,-1.9330891742789036,2.716234519014826,34.74136321195145,0.29,0,-33.37997898828121,17,11.393494289062465,9,-3.7506494687499945,5,-14.344079249999995,1,11.420221749999968,14
dollar-normalized-volume-v2,volume,OK,5,5,0.2,-6.766267791406236,17.261180563131933,-32.011641785156186,20.683959328125,-1.287140784802855,1.903636125715603,47.04040404040404,0.21999999999999997,0,-32.011641785156186,48,-14.622408171874996,27,-7.19718904687502,14,-0.6840592812499817,4,20.683959328125,55
effort-vs-result-context-overlay,volume,OK,5,3,0.4,1.219146835937499,4.988751748690771,-5.663127624999994,6.00460162500001,0.5693951292887081,1.78139869148969,66.66666666666667,0.2360957341796875,0,0,0,3.315966507812482,2,6.00460162500001,1,0,0,-5.663127624999994,1
firmapp-daily-basis-v12,volume,OK,5,5,0.4,-3.6687621671874835,17.961427852106294,-25.607437953124943,22.763532765625,-1.6862362771801234,2.2369765411415696,34.43386243386243,0.29,0,-25.607437953124943,27,11.681611351562534,21,-14.123089296875014,7,-13.058427703124995,2,22.763532765625,20
mapa-de-calor-de-volume-customizacao-de-opacidade,volume,OK,5,5,0.4,-13.087325529687485,15.54812121452666,-36.409858429687475,7.675671539062518,-2.726950436597725,2.8907680323494183,42.91904761904762,0.29,0,-36.409858429687475,48,-18.06677328906249,16,-18.816905835937476,5,0.18123836718749953,7,7.675671539062518,50
mapa-de-calor-de-volume,volume,OK,5,1,0.2,12.720924851562494,0,12.720924851562494,12.720924851562494,1.785579810056455,0,100.0,0.4136046242578125,0,12.720924851562494,1,0,0,21.236715750000005,0,0,0,-3.7053741093749997,0
periodic-anchored-vwap,volume,OK,5,4,0.2,-12.39581128710936,22.45089012681027,-36.14881422656249,19.887356015625016,-2.410487941870527,2.9160747677905587,43.33333333333333,0.19,0,-30.324347976562482,4,-2.997438960937492,5,-36.14881422656249,2,0,0,19.887356015625016,3
relative-volume-multi-timeframe-d-w-m,volume,OK,5,3,0.4,1.044603216145828,5.473590910930821,-6.686709140625011,5.242529046875003,-0.2653519636610264,1.8790144739156835,53.888888888888886,0.23522301608072912,0,4.577989742187492,4,0,0,5.242529046875003,3,0,0,-6.686709140625011,5
session-volume-averages,volume,OK,5,4,0.2,-2.7179568085937396,13.61876456792082,-17.54268525781251,19.232146476562555,-1.2019165555651405,1.6385842062405087,46.13095238095238,0.19,0,-17.54268525781251,2,-3.549536179687493,7,-9.011752273437509,4,0,0,19.232146476562555,12
time-segmented-rvol,volume,OK,5,5,0.4,-2.3828274757812387,17.30021072941305,-31.02589652734366,19.708914773437513,-0.9540965740524543,2.09352860555947,40.58030303030303,0.29,0,-31.02589652734366,55,19.708914773437513,50,-9.074026398437535,15,-1.0323135781249877,6,9.509184351562478,64
trading-bite-supply-demand-marker-v21,volume,OK,5,5,0.2,-3.0206500570312524,7.877618948448352,-14.954934109374998,9.532636386718774,-1.401854714609549,1.6085120662357377,27.72727272727273,0.21999999999999997,0,9.532636386718774,11,-0.6406713906250371,8,-4.755749328125006,4,-4.2845318437499955,1,-14.954934109374998,11
trading-value-auto-unit-kmb-with-price-labels,volume,OK,5,5,0.4,-5.732198333593753,16.91144976920433,-33.37997898828121,11.420221749999968,-1.9330891742789036,2.716234519014826,34.74136321195145,0.29,0,-33.37997898828121,17,11.393494289062465,9,-3.7506494687499945,5,-14.344079249999995,1,11.420221749999968,14
volume-bubble-big-trades,volume,OK,5,4,0.4,-8.060254401367171,16.974109999963012,-35.76421868359373,9.4799917421875,-1.5833967098061308,2.8888145586025775,48.537903757415954,0.26,0,-35.76421868359373,37,9.4799917421875,25,0.6035863984375028,5,6.101713937499997,0,-6.56037706249996,41
volume-bubbles-quantalgo,volume,OK,5,1,0.0,-22.265050304687495,0,-22.265050304687495,-22.265050304687495,-4.885113613785299,0,25.0,0.03,0,-22.265050304687495,4,0,0,0,0,0,0,0,0
volume-candle-highlighter,volume,OK,5,2,0.2,-4.9371039999999775,10.594315406250011,-15.531419406249988,5.657211406250033,-1.86809047423249,2.362830645383973,18.75,0.13,0,5.657211406250033,32,0,0,-15.531419406249988,1,0,0,0,0
volume-conviction-index-v10,volume,OK,5,4,0.4,0.07589965039065572,16.286105237147726,-25.48527985937495,18.740844187500013,-1.0234229372881942,2.8254546006605623,43.154761904761905,0.2603794982519533,0,-25.48527985937495,24,7.732093554687541,16,0,0,-0.6840592812499817,4,18.740844187500013,21
volume-defense-zones-markittick,volume,OK,5,4,0.8,17.310101713867205,11.450812836227044,2.778433625000034,34.388308871093756,1.0248630561492176,0.644706502510475,84.375,0.5753738829417172,0,34.388308871093756,1,13.003064664062492,3,2.778433625000034,8,0,0,19.07059969531253,4
volume-detection-nzs-alert,volume,OK,5,4,0.6,2.2860312910156138,6.117247220936803,-6.92847298437501,9.424189734374988,0.014363185488035057,1.820757932331074,59.166666666666664,0.34143015645507807,0,9.424189734374988,3,0.9089554374999717,4,5.739452976562505,1,0,0,-6.92847298437501,5
volume-profile-visible-range-vpvr-with-poc-price,volume,OK,5,4,0.2,-2.7179568085937396,13.61876456792082,-17.54268525781251,19.232146476562555,-1.2019165555651405,1.6385842062405087,46.13095238095238,0.19,0,-17.54268525781251,2,-3.549536179687493,7,-9.011752273437509,4,0,0,19.232146476562555,12
volume-ratio,volume,OK,5,5,0.6,6.066436235156251,15.380045613613863,-14.16920242968753,24.779269312500038,-0.034926289679721244,1.7221355681979602,45.161490683229815,0.3903321811757813,0,21.75685196484378,23,5.168424851562464,21,24.779269312500038,21,-7.203162523437495,3,-14.16920242968753,20
volume-spike-dot,volume,OK,5,1,0.0,-29.43596186328119,0,-29.43596186328119,-29.43596186328119,-5.594112086295989,0,45.16129032258064,0.03,0,-29.43596186328119,93,0,0,0,0,0,0,0,0
vwap-trader-nxi,volume,OK,5,5,0.4,-1.694347196093723,18.107007244888425,-33.0723316210937,22.00707515625008,-1.7330293641696541,3.9811462808508438,37.6781905135046,0.29,0,22.00707515625008,35,-1.9483549921875092,39,7.81493176562502,31,-3.273056289062501,2,-33.0723316210937,38
